TOA5,DU_W1_Wired,CR300,10972,CR300-CELL210.Std.08.01,CPU:CR300_SRW3_RADIO.CR300,45746,SRW3_Sample,,
TIMESTAMP,RECORD,BattV,BP_kPa,Depth_10_1,Temp_10_1,EC_10_1,Depth_10_2,Temp_10_2,EC_10_2
TS,RN,Volts,kPa,mm,Deg C,uS/m,mm,Deg C,uS/m
,,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
6/21/2021 6:10,356,12.5,98.18925,NAN,0,0,-53,15.9,260
6/21/2021 6:20,357,12.5,98.19553,NAN,0,0,-54,15.9,262
6/21/2021 6:30,358,12.52,98.20408,NAN,0,0,-56,15.9,258
6/21/2021 6:40,359,12.59,98.20464,NAN,0,0,-56,15.9,258
6/21/2021 6:50,360,12.71,98.2138,NAN,0,0,-60,15.9,260
6/21/2021 7:00,361,12.86,98.22937,NAN,0,0,-59,15.9,260
6/21/2021 7:10,362,12.98,98.22397,NAN,0,0,-60,15.9,262
6/21/2021 7:20,363,13.11,98.22461,NAN,0,0,-62,15.9,258
6/21/2021 7:30,364,13.14,98.2335,NAN,0,0,-61,15.9,262
6/21/2021 7:40,365,13.12,98.23341,NAN,0,0,-62,15.9,260
6/21/2021 7:50,366,13.08,98.24976,NAN,0,0,-62,15.9,258
6/21/2021 8:00,367,12.98,98.26131,NAN,0,0,-63,15.9,262
6/21/2021 8:10,368,12.98,98.26705,NAN,0,0,-63,15.9,259
6/21/2021 8:20,369,12.96,98.28338,NAN,0,0,-65,15.9,260
6/21/2021 8:30,370,12.92,98.29049,NAN,0,0,-64,15.9,262
6/21/2021 8:40,371,12.93,98.3027,NAN,0,0,-65,15.9,261
6/21/2021 8:50,372,12.93,98.31036,NAN,0,0,-65,15.9,257
6/21/2021 9:00,373,12.92,98.31746,NAN,0,0,-66,15.9,262
6/21/2021 9:10,374,12.91,98.32928,NAN,0,0,-67,15.9,260
6/21/2021 9:20,375,12.9,98.33639,NAN,0,0,-67,15.9,258
6/21/2021 9:30,376,12.9,98.34401,NAN,0,0,-70,15.9,256
6/21/2021 9:40,377,12.89,98.34297,NAN,0,0,-72,15.9,260
6/21/2021 9:50,378,12.88,98.32735,NAN,0,0,-71,15.9,259
6/21/2021 10:00,379,12.87,98.32406,NAN,0,0,-72,15.9,261
6/21/2021 10:10,380,12.87,98.31526,NAN,0,0,-72,15.9,259
6/21/2021 10:20,381,12.87,98.30503,NAN,0,0,-71,15.9,259
6/21/2021 10:30,382,12.87,98.30313,NAN,0,0,-72,15.9,259
6/21/2021 10:40,383,12.86,98.30965,NAN,0,0,-72,15.9,260
6/21/2021 10:50,384,12.86,98.29285,NAN,0,0,-72,15.9,261
6/21/2021 11:00,385,12.86,98.29634,NAN,0,0,-73,15.9,261
6/21/2021 11:10,386,12.85,98.2994,NAN,0,0,-72,15.9,262
6/21/2021 11:20,387,12.84,98.29157,NAN,0,0,-73,15.9,264
6/21/2021 11:30,388,12.84,98.29492,NAN,0,0,-74,15.9,262
6/21/2021 11:40,389,12.83,98.29733,NAN,0,0,-73,15.9,262
6/21/2021 11:50,390,12.83,98.29199,NAN,0,0,-74,15.9,261
6/21/2021 12:00,391,12.82,98.28933,NAN,0,0,-74,15.9,261
6/21/2021 12:10,392,12.81,98.27824,NAN,0,0,-75,15.9,263
6/21/2021 12:20,393,12.81,98.27742,NAN,0,0,-72,15.9,260
6/21/2021 12:30,394,12.81,98.27337,NAN,0,0,-73,15.9,262
6/21/2021 12:40,395,12.76,98.26922,NAN,0,0,-72,15.9,258
6/21/2021 12:50,396,12.8,98.25336,NAN,0,0,-73,15.9,260
6/21/2021 13:00,397,12.8,98.23715,NAN,0,0,-72,15.9,260
6/21/2021 13:10,398,12.8,98.22005,NAN,0,0,-72,15.9,263
6/21/2021 13:20,399,12.78,98.20499,NAN,0,0,-74,15.9,261
6/21/2021 13:30,400,12.78,98.1819,NAN,0,0,-73,15.9,260
6/21/2021 13:40,401,12.78,98.16839,NAN,0,0,-73,15.9,258
6/21/2021 13:50,402,12.79,98.14592,NAN,0,0,-73,15.9,260
6/21/2021 14:00,403,12.79,98.13453,NAN,0,0,-72,15.9,261
6/21/2021 14:10,404,12.8,98.11904,NAN,0,0,-71,15.9,261
6/21/2021 14:20,405,12.79,98.10409,NAN,0,0,-71,15.9,262
6/21/2021 14:30,406,12.78,98.08154,NAN,0,0,-71,15.9,262
6/21/2021 14:40,407,12.78,98.05628,NAN,0,0,-70,15.9,261
6/21/2021 14:50,408,12.79,98.03786,NAN,0,0,-69,15.9,260
6/21/2021 15:00,409,12.78,98.0173,NAN,0,0,-68,15.9,260
6/21/2021 15:10,410,12.8,97.9907,NAN,0,0,-68,15.9,261
6/21/2021 15:20,411,12.77,97.97936,NAN,0,0,-66,15.9,258
6/21/2021 15:30,412,12.77,97.98266,NAN,0,0,-65,15.9,258
6/21/2021 15:40,413,12.75,97.97688,NAN,0,0,-63,15.9,261
6/21/2021 15:50,414,12.76,97.97125,NAN,0,0,-64,15.9,262
6/21/2021 16:00,415,12.77,97.96773,NAN,0,0,-63,15.9,261
6/21/2021 16:10,416,12.75,97.96222,NAN,0,0,-62,15.9,262
6/21/2021 16:20,417,12.77,97.9588,NAN,0,0,-61,15.9,260
6/21/2021 16:30,418,12.77,97.9868,NAN,0,0,-60,15.9,258
6/21/2021 16:40,419,12.76,98.0004,NAN,0,0,-59,15.9,261
6/21/2021 16:50,420,12.76,98.02708,NAN,0,0,-58,15.9,262
6/21/2021 17:00,421,12.76,98.04294,NAN,0,0,-58,15.9,260
6/21/2021 17:10,422,12.73,98.06075,NAN,0,0,-58,15.9,262
6/21/2021 17:20,423,12.75,98.06301,NAN,0,0,-58,15.9,262
6/21/2021 17:30,424,12.75,98.07409,NAN,0,0,-58,15.9,258
6/21/2021 17:40,425,12.74,98.05873,NAN,0,0,-59,15.9,263
6/21/2021 17:50,426,12.74,98.05816,NAN,0,0,-59,15.9,259
6/21/2021 18:00,427,12.73,98.04392,NAN,0,0,-59,15.9,260
6/21/2021 18:10,428,12.73,98.03271,NAN,0,0,-61,15.9,262
6/21/2021 18:20,429,12.71,98.02132,NAN,0,0,-61,15.9,261
6/21/2021 18:30,430,12.7,98.01545,NAN,0,0,-62,15.9,260
6/21/2021 18:40,431,12.7,98.03466,NAN,0,0,-60,15.9,259
6/21/2021 18:50,432,12.69,98.02177,NAN,0,0,-62,15.9,262
6/21/2021 19:00,433,12.69,98.02837,NAN,0,0,-62,15.9,261
6/21/2021 19:10,434,12.69,98.00905,NAN,0,0,-61,15.9,258
6/21/2021 19:20,435,12.68,98.00002,NAN,0,0,-61,15.9,261
6/21/2021 19:30,436,12.68,98.00806,NAN,0,0,-61,15.9,262
6/21/2021 19:40,437,12.68,97.99818,NAN,0,0,-61,15.9,260
6/21/2021 19:50,438,12.67,98.0209,NAN,0,0,-62,15.9,260
6/21/2021 20:00,439,12.67,98.04177,NAN,0,0,-62,15.9,261
6/21/2021 20:10,440,12.66,98.05128,NAN,0,0,-62,15.9,258
6/21/2021 20:20,441,12.65,98.07256,NAN,0,0,-62,15.9,260
6/21/2021 20:30,442,12.65,98.10613,NAN,0,0,-63,15.9,257
6/21/2021 20:40,443,12.64,98.11929,NAN,0,0,-65,15.9,259
6/21/2021 20:50,444,12.64,98.14822,NAN,0,0,-65,15.9,257
6/21/2021 21:00,445,12.64,98.16886,NAN,0,0,-64,15.9,259
6/21/2021 21:10,446,12.64,98.14877,NAN,0,0,-65,15.9,259
6/21/2021 21:20,447,12.64,98.15594,NAN,0,0,-67,15.9,259
6/21/2021 21:30,448,12.64,98.14201,NAN,0,0,-68,15.9,260
6/21/2021 21:40,449,12.64,98.14742,NAN,0,0,-71,15.9,261
6/21/2021 21:50,450,12.63,98.13873,NAN,0,0,-72,15.9,260
6/21/2021 22:00,451,12.63,98.14546,NAN,0,0,-73,15.9,257
6/21/2021 22:10,452,12.63,98.16538,NAN,0,0,-74,15.9,259
6/21/2021 22:20,453,12.61,98.18111,NAN,0,0,-73,15.9,259
6/21/2021 22:30,454,12.62,98.17516,NAN,0,0,-75,15.9,260
6/21/2021 22:40,455,12.62,98.18776,NAN,0,0,-76,15.9,259
6/21/2021 22:50,456,12.62,98.18648,NAN,0,0,-75,15.9,259
6/21/2021 23:00,457,12.62,98.17049,NAN,0,0,-76,15.9,263
6/21/2021 23:10,458,12.62,98.15955,NAN,0,0,-77,15.9,260
6/21/2021 23:20,459,12.62,98.14508,NAN,0,0,-77,15.9,260
6/21/2021 23:30,460,12.59,98.13509,NAN,0,0,-77,15.9,261
6/21/2021 23:40,461,12.58,98.11797,NAN,0,0,-78,15.9,258
6/21/2021 23:50,462,12.6,98.11806,NAN,0,0,-79,15.9,260
6/22/2021 0:00,463,12.6,98.12437,NAN,0,0,-78,15.9,256
6/22/2021 0:10,464,12.6,98.1244,NAN,0,0,-78,15.9,259
6/22/2021 0:20,465,12.6,98.12667,NAN,0,0,-78,15.9,259
6/22/2021 0:30,466,12.6,98.13,NAN,0,0,-78,15.9,261
6/22/2021 0:40,467,12.6,98.13175,NAN,0,0,-79,15.9,259
6/22/2021 0:50,468,12.6,98.12899,NAN,0,0,-81,15.9,260
6/22/2021 1:00,469,12.59,98.12257,NAN,0,0,-80,15.9,260
6/22/2021 1:10,470,12.59,98.10822,NAN,0,0,-81,15.9,257
6/22/2021 1:20,471,12.59,98.087,NAN,0,0,-81,15.9,255
6/22/2021 1:30,472,12.59,98.0677,NAN,0,0,-81,15.9,261
6/22/2021 1:40,473,12.59,98.07113,NAN,0,0,-79,15.9,256
6/22/2021 1:50,474,12.59,98.04446,NAN,0,0,-79,15.9,259
6/22/2021 2:00,475,12.58,98.0333,NAN,0,0,-80,15.9,259
6/22/2021 2:10,476,12.58,98.02278,NAN,0,0,-79,15.9,260
6/22/2021 2:20,477,12.58,98.02364,NAN,0,0,-78,15.9,258
6/22/2021 2:30,478,12.59,98.02404,NAN,0,0,-78,15.9,259
6/22/2021 2:40,479,12.58,98.00173,NAN,0,0,-77,15.9,263
6/22/2021 2:50,480,12.58,97.9957,NAN,0,0,-77,15.9,262
6/22/2021 3:00,481,12.58,97.98553,NAN,0,0,-75,15.9,259
6/22/2021 3:10,482,12.57,97.98684,NAN,0,0,-76,15.9,260
6/22/2021 3:20,483,12.58,97.98727,NAN,0,0,-75,15.9,262
6/22/2021 3:30,484,12.57,97.98483,NAN,0,0,-76,15.9,260
6/22/2021 3:40,485,12.57,97.99657,NAN,0,0,-76,15.9,260
6/22/2021 3:50,486,12.57,98.00304,NAN,0,0,-75,15.9,261
6/22/2021 4:00,487,12.56,98.01376,NAN,0,0,-74,15.9,259
6/22/2021 4:10,488,12.57,98.0078,NAN,0,0,-74,15.9,258
6/22/2021 4:20,489,12.57,98.0107,NAN,0,0,-75,15.9,263
6/22/2021 4:30,490,12.56,98.01089,NAN,0,0,-75,15.9,260
6/22/2021 4:40,491,12.56,98.01172,NAN,0,0,-74,15.9,260
6/22/2021 4:50,492,12.56,98.01778,NAN,0,0,-74,15.9,259
6/22/2021 5:00,493,12.56,98.01691,NAN,0,0,-74,15.9,261
6/22/2021 5:10,494,12.56,98.03167,NAN,0,0,-73,15.9,257
6/22/2021 5:20,495,12.56,98.0304,NAN,0,0,-73,15.9,259
6/22/2021 5:30,496,12.55,98.02108,NAN,0,0,-74,15.9,261
6/22/2021 5:40,497,12.55,98.03242,NAN,0,0,-73,15.9,264
6/22/2021 5:50,498,12.55,98.03241,NAN,0,0,-73,15.9,261
6/22/2021 6:00,499,12.55,98.03728,NAN,0,0,-75,15.9,260
6/22/2021 6:10,500,12.55,98.03786,NAN,0,0,-75,15.9,260
6/22/2021 6:20,501,12.55,98.04363,NAN,0,0,-76,15.9,261
6/22/2021 6:30,502,12.55,98.06167,NAN,0,0,-76,15.9,256
6/22/2021 6:40,503,12.54,98.07015,NAN,0,0,-76,15.9,261
6/22/2021 6:50,504,12.54,98.06664,NAN,0,0,-76,15.9,262
6/22/2021 7:00,505,12.54,98.06465,NAN,0,0,-76,15.9,261
6/22/2021 7:10,506,12.54,98.07547,NAN,0,0,-77,15.9,258
6/22/2021 7:20,507,12.54,98.07625,NAN,0,0,-78,15.9,261
6/22/2021 7:30,508,12.53,98.08475,NAN,0,0,-78,15.9,261
6/22/2021 7:40,509,12.54,98.08221,NAN,0,0,-79,15.9,259
6/22/2021 7:50,510,12.53,98.08172,NAN,0,0,-79,15.9,260
6/22/2021 8:00,511,12.53,98.0854,NAN,0,0,-79,15.9,260
6/22/2021 8:10,512,12.53,98.08477,NAN,0,0,-79,15.9,259
6/22/2021 8:20,513,12.54,98.08718,NAN,0,0,-80,15.9,260
6/22/2021 8:30,514,12.54,98.08526,NAN,0,0,-84,15.9,259
6/22/2021 8:40,515,12.53,98.09649,NAN,0,0,-85,15.9,259
6/22/2021 8:50,516,12.54,98.09414,NAN,0,0,-85,15.9,261
6/22/2021 9:00,517,12.55,98.09322,NAN,0,0,-85,15.9,259
6/22/2021 9:10,518,12.54,98.10427,NAN,0,0,-87,15.9,258
6/22/2021 9:20,519,12.53,98.11771,NAN,0,0,-86,15.9,260
6/22/2021 9:30,520,12.56,98.13262,NAN,0,0,-85,15.9,260
6/22/2021 9:40,521,12.57,98.14029,NAN,0,0,-88,15.9,259
6/22/2021 9:50,522,12.6,98.14453,NAN,0,0,-88,15.9,259
6/22/2021 10:00,523,12.58,98.14069,NAN,0,0,-88,15.9,259
6/22/2021 10:10,524,12.57,98.14504,NAN,0,0,-88,15.9,259
6/22/2021 10:20,525,12.59,98.16209,NAN,0,0,-90,15.9,259
6/22/2021 10:30,526,12.58,98.1528,NAN,0,0,-90,15.9,259
6/22/2021 10:40,527,12.59,98.16097,NAN,0,0,-90,15.9,258
6/22/2021 10:50,528,12.58,98.17944,NAN,0,0,-89,15.9,261
6/22/2021 11:00,529,12.57,98.2004,NAN,0,0,-90,15.9,257
6/22/2021 11:10,530,12.56,98.20872,NAN,0,0,-90,15.9,262
6/22/2021 11:20,531,12.57,98.19785,NAN,0,0,-91,15.9,260
6/22/2021 11:30,532,12.58,98.20024,NAN,0,0,-93,15.9,257
6/22/2021 11:40,533,12.65,98.19279,NAN,0,0,-92,15.9,258
6/22/2021 11:50,534,12.69,98.1981,NAN,0,0,-93,15.9,260
6/22/2021 12:00,535,12.67,98.20097,NAN,0,0,-93,15.9,261
6/22/2021 12:10,536,12.61,98.18935,NAN,0,0,-94,15.9,262
6/22/2021 12:20,537,12.66,98.19815,NAN,0,0,-93,15.9,259
6/22/2021 12:30,538,12.69,98.20365,NAN,0,0,-93,15.9,259
6/22/2021 12:40,539,12.71,98.20789,NAN,0,0,-93,15.9,260
6/22/2021 12:50,540,12.74,98.19068,NAN,0,0,-94,15.9,262
6/22/2021 13:00,541,12.72,98.17764,NAN,0,0,-95,15.9,262
6/22/2021 13:10,542,12.7,98.17592,NAN,0,0,-94,15.9,259
6/22/2021 13:20,543,12.72,98.18076,NAN,0,0,-96,15.9,257
6/22/2021 13:30,544,12.69,98.1844,NAN,0,0,-95,15.9,259
6/22/2021 13:40,545,12.66,98.20415,NAN,0,0,-97,15.9,262
6/22/2021 13:50,546,12.65,98.21024,NAN,0,0,-98,15.9,263
6/22/2021 14:00,547,12.72,98.20706,NAN,0,0,-98,15.9,261
6/22/2021 14:10,548,12.74,98.2047,NAN,0,0,-98,15.9,260
6/22/2021 14:20,549,12.77,98.20076,NAN,0,0,-98,15.9,261
6/22/2021 14:30,550,12.76,98.19887,NAN,0,0,-96,15.9,261
6/22/2021 14:40,551,12.78,98.20377,NAN,0,0,-97,15.9,258
6/22/2021 14:50,552,12.79,98.19895,NAN,0,0,-98,15.9,259
6/22/2021 15:00,553,12.8,98.19915,NAN,0,0,-96,15.9,259
6/22/2021 15:10,554,12.81,98.20203,NAN,0,0,-97,15.9,264
6/22/2021 15:20,555,12.78,98.20058,NAN,0,0,-95,15.9,261
6/22/2021 15:30,556,12.71,98.21511,NAN,0,0,-96,15.9,256
6/22/2021 15:40,557,12.76,98.2088,NAN,0,0,-94,15.9,260
6/22/2021 15:50,558,12.77,98.21667,NAN,0,0,-94,15.9,264
6/22/2021 16:00,559,12.73,98.21688,NAN,0,0,-94,15.9,258
6/22/2021 16:10,560,12.76,98.21144,NAN,0,0,-95,15.9,263
6/22/2021 16:20,561,12.74,98.22231,NAN,0,0,-94,15.9,262
6/22/2021 16:30,562,12.74,98.22273,NAN,0,0,-95,15.9,259
6/22/2021 16:40,563,12.74,98.22639,NAN,0,0,-95,15.9,261
6/22/2021 16:50,564,12.73,98.21691,NAN,0,0,-94,15.9,261
6/22/2021 17:00,565,12.72,98.22904,NAN,0,0,-96,15.9,263
6/22/2021 17:10,566,12.71,98.23092,NAN,0,0,-95,15.9,262
6/22/2021 17:20,567,12.72,98.23,NAN,0,0,-94,15.9,260
6/22/2021 17:30,568,12.71,98.23881,NAN,0,0,-95,15.9,262
6/22/2021 17:40,569,12.71,98.24347,NAN,0,0,-96,15.9,259
6/22/2021 17:50,570,12.71,98.26138,NAN,0,0,-95,15.9,261
6/22/2021 18:00,571,12.7,98.27514,NAN,0,0,-96,15.9,261
6/22/2021 18:10,572,12.7,98.27977,NAN,0,0,-96,15.9,263
6/22/2021 18:20,573,12.68,98.29267,NAN,0,0,-96,15.9,260
6/22/2021 18:30,574,12.68,98.31464,NAN,0,0,-96,15.9,262
6/22/2021 18:40,575,12.68,98.33739,NAN,0,0,-96,15.9,256
6/22/2021 18:50,576,12.65,98.35717,NAN,0,0,-96,15.9,260
6/22/2021 19:00,577,12.65,98.36775,NAN,0,0,-96,15.9,260
6/22/2021 19:10,578,12.65,98.3849,NAN,0,0,-96,15.9,259
6/22/2021 19:20,579,12.64,98.40194,NAN,0,0,-98,15.9,262
6/22/2021 19:30,580,12.63,98.40918,NAN,0,0,-100,15.9,258
6/22/2021 19:40,581,12.62,98.4248,NAN,0,0,-100,15.9,260
6/22/2021 19:50,582,12.62,98.43407,NAN,0,0,-101,15.9,263
6/22/2021 20:00,583,12.62,98.43978,NAN,0,0,-101,15.9,260
6/22/2021 20:10,584,12.62,98.45657,NAN,0,0,-104,15.9,262
6/22/2021 20:20,585,12.61,98.47552,NAN,0,0,-103,15.9,261
6/22/2021 20:30,586,12.6,98.48779,NAN,0,0,-105,15.9,261
6/22/2021 20:40,587,12.6,98.51495,NAN,0,0,-107,15.9,258
6/22/2021 20:50,588,12.6,98.53277,NAN,0,0,-108,15.9,262
6/22/2021 21:00,589,12.57,98.53667,NAN,0,0,-109,15.9,258
6/22/2021 21:10,590,12.57,98.56017,NAN,0,0,-110,15.9,259
6/22/2021 21:20,591,12.58,98.57482,NAN,0,0,-111,15.9,262
6/22/2021 21:30,592,12.58,98.59603,NAN,0,0,-111,15.9,259
6/22/2021 21:40,593,12.58,98.61945,NAN,0,0,-112,15.9,259
6/22/2021 21:50,594,12.54,98.63363,NAN,0,0,-111,15.9,260
6/22/2021 22:00,595,12.57,98.64552,NAN,0,0,-112,15.9,258
6/22/2021 22:10,596,12.57,98.65485,NAN,0,0,-114,15.9,262
6/22/2021 22:20,597,12.56,98.66654,NAN,0,0,-114,15.9,258
6/22/2021 22:30,598,12.56,98.68402,NAN,0,0,-115,15.9,262
6/22/2021 22:40,599,12.56,98.69947,NAN,0,0,-117,15.9,260
6/22/2021 22:50,600,12.55,98.71358,NAN,0,0,-118,15.9,256
6/22/2021 23:00,601,12.55,98.7208,NAN,0,0,-119,15.9,262
6/22/2021 23:10,602,12.55,98.72284,NAN,0,0,-120,15.9,260
6/22/2021 23:20,603,12.55,98.72322,NAN,0,0,-121,15.9,264
6/22/2021 23:30,604,12.51,98.72169,NAN,0,0,-123,15.9,259
6/22/2021 23:40,605,12.52,98.728,NAN,0,0,-124,15.9,260
6/22/2021 23:50,606,12.54,98.74567,NAN,0,0,-125,15.9,258
6/23/2021 0:00,607,12.54,98.74501,NAN,0,0,-124,15.9,260
6/23/2021 0:10,608,12.54,98.74734,NAN,0,0,-126,15.9,261
6/23/2021 0:20,609,12.53,98.75066,NAN,0,0,-125,15.9,259
6/23/2021 0:30,610,12.53,98.75191,NAN,0,0,-126,15.9,259
6/23/2021 0:40,611,12.53,98.74685,NAN,0,0,-128,15.9,259
6/23/2021 0:50,612,12.53,98.74976,NAN,0,0,-127,15.9,259
6/23/2021 1:00,613,12.52,98.7593,NAN,0,0,-128,15.9,260
6/23/2021 1:10,614,12.53,98.76884,NAN,0,0,-128,15.9,261
6/23/2021 1:20,615,12.52,98.78378,NAN,0,0,-126,15.9,260
6/23/2021 1:30,616,12.52,98.78059,NAN,0,0,-127,15.9,259
6/23/2021 1:40,617,12.52,98.7784,NAN,0,0,-128,15.9,261
6/23/2021 1:50,618,12.5,98.7986,NAN,0,0,-129,15.9,259
6/23/2021 2:00,619,12.51,98.80172,NAN,0,0,-129,15.9,260
6/23/2021 2:10,620,12.52,98.80768,NAN,0,0,-128,15.9,261
6/23/2021 2:20,621,12.52,98.79821,NAN,0,0,-129,15.9,259
6/23/2021 2:30,622,12.51,98.79257,NAN,0,0,-128,15.9,261
6/23/2021 2:40,623,12.51,98.79536,NAN,0,0,-129,15.9,261
6/23/2021 2:50,624,12.51,98.78651,NAN,0,0,-130,15.9,261
6/23/2021 3:00,625,12.51,98.80072,NAN,0,0,-130,15.9,257
6/23/2021 3:10,626,12.51,98.80087,NAN,0,0,-129,15.9,262
6/23/2021 3:20,627,12.51,98.79756,NAN,0,0,-129,15.9,258
6/23/2021 3:30,628,12.51,98.80804,NAN,0,0,-129,15.9,261
6/23/2021 3:40,629,12.5,98.82418,NAN,0,0,-131,15.9,263
6/23/2021 3:50,630,12.5,98.8301,NAN,0,0,-131,15.9,260
6/23/2021 4:00,631,12.5,98.8437,NAN,0,0,-131,15.9,260
6/23/2021 4:10,632,12.5,98.85305,NAN,0,0,-131,15.9,262
6/23/2021 4:20,633,12.51,98.86456,NAN,0,0,-131,15.9,263
6/23/2021 4:30,634,12.5,98.87255,NAN,0,0,-131,15.9,262
6/23/2021 4:40,635,12.49,98.8969,NAN,0,0,-130,15.9,261
6/23/2021 4:50,636,12.5,98.90934,NAN,0,0,-131,15.9,260
6/23/2021 5:00,637,12.49,98.9147,NAN,0,0,-134,15.9,261
6/23/2021 5:10,638,12.49,98.92323,NAN,0,0,-135,15.9,259
6/23/2021 5:20,639,12.49,98.93524,NAN,0,0,-134,15.9,261
6/23/2021 5:30,640,12.49,98.95026,NAN,0,0,-133,15.9,257
6/23/2021 5:40,641,12.49,98.96152,NAN,0,0,-133,15.9,260
6/23/2021 5:50,642,12.49,98.96642,NAN,0,0,-134,15.9,260
6/23/2021 6:00,643,12.49,98.98745,NAN,0,0,-135,15.9,258
6/23/2021 6:10,644,12.5,99.00171,NAN,0,0,-134,15.9,259
6/23/2021 6:20,645,12.47,98.99857,NAN,0,0,-135,15.9,261
6/23/2021 6:30,646,12.49,99.00936,NAN,0,0,-136,15.9,259
6/23/2021 6:40,647,12.59,99.02994,NAN,0,0,-136,15.9,262
6/23/2021 6:50,648,12.86,99.04848,NAN,0,0,-137,15.9,261
6/23/2021 7:00,649,13.07,99.06156,NAN,0,0,-137,15.9,261
6/23/2021 7:10,650,13.15,99.07194,NAN,0,0,-140,15.9,262
6/23/2021 7:20,651,13.22,99.07616,NAN,0,0,-139,15.9,261
6/23/2021 7:30,652,13.2,99.08782,NAN,0,0,-140,15.9,261
6/23/2021 7:40,653,13.17,99.10069,NAN,0,0,-140,15.9,258
6/23/2021 7:50,654,13.14,99.11981,NAN,0,0,-140,15.9,263
6/23/2021 8:00,655,12.97,99.13556,NAN,0,0,-139,15.9,261
6/23/2021 8:10,656,13.02,99.14178,NAN,0,0,-140,15.9,262
6/23/2021 8:20,657,13,99.16279,NAN,0,0,-141,15.9,262
6/23/2021 8:30,658,13.01,99.1766,NAN,0,0,-143,15.9,260
6/23/2021 8:40,659,13,99.17928,NAN,0,0,-144,15.9,259
6/23/2021 8:50,660,12.99,99.18368,NAN,0,0,-144,15.9,261
6/23/2021 9:00,661,12.96,99.19073,NAN,0,0,-147,15.9,261
6/23/2021 9:10,662,12.98,99.20263,NAN,0,0,-146,15.9,259
6/23/2021 9:20,663,12.97,99.21244,NAN,0,0,-147,15.9,260
6/23/2021 9:30,664,12.97,99.21378,NAN,0,0,-149,15.9,260
6/23/2021 9:40,665,12.94,99.20715,NAN,0,0,-150,15.9,262
6/23/2021 9:50,666,12.96,99.21075,NAN,0,0,-150,15.9,258
6/23/2021 10:00,667,12.99,99.20335,NAN,0,0,-150,15.9,262
6/23/2021 10:10,668,12.98,99.21249,NAN,0,0,-150,15.9,262
6/23/2021 10:20,669,12.96,99.21902,NAN,0,0,-149,15.9,263
6/23/2021 10:30,670,12.95,99.22819,NAN,0,0,-151,15.9,261
6/23/2021 10:40,671,12.94,99.23473,NAN,0,0,-151,15.9,261
6/23/2021 10:50,672,12.97,99.24548,NAN,0,0,-152,15.9,263
6/23/2021 11:00,673,12.91,99.25775,NAN,0,0,-150,15.9,261
6/23/2021 11:10,674,12.92,99.26643,NAN,0,0,-151,15.9,261
6/23/2021 11:20,675,12.96,99.27772,NAN,0,0,-152,15.9,259
6/23/2021 11:30,676,12.93,99.28826,NAN,0,0,-152,15.9,262
6/23/2021 11:40,677,12.88,99.28495,NAN,0,0,-152,15.9,258
6/23/2021 11:50,678,12.96,99.28538,NAN,0,0,-153,15.9,261
6/23/2021 12:00,679,12.9,99.28619,NAN,0,0,-153,15.9,259
6/23/2021 12:10,680,12.9,99.28585,NAN,0,0,-154,15.9,261
6/23/2021 12:20,681,12.89,99.29223,NAN,0,0,-154,15.9,258
6/23/2021 12:30,682,12.89,99.30861,NAN,0,0,-155,15.9,261
6/23/2021 12:40,683,12.94,99.30764,NAN,0,0,-153,15.9,259
6/23/2021 12:50,684,12.92,99.29819,NAN,0,0,-155,15.9,259
6/23/2021 13:00,685,12.92,99.29171,NAN,0,0,-155,15.9,261
6/23/2021 13:10,686,12.92,99.28761,NAN,0,0,-156,15.9,261
6/23/2021 13:20,687,12.91,99.29523,NAN,0,0,-155,15.9,262
6/23/2021 13:30,688,12.92,99.28384,NAN,0,0,-156,15.9,261
6/23/2021 13:40,689,12.91,99.27602,NAN,0,0,-157,15.9,259
6/23/2021 13:50,690,12.9,99.28094,NAN,0,0,-156,15.9,262
6/23/2021 14:00,691,12.86,99.28042,NAN,0,0,-156,15.9,261
6/23/2021 14:10,692,12.91,99.27618,NAN,0,0,-156,15.9,261
6/23/2021 14:20,693,12.88,99.28234,NAN,0,0,-157,15.9,259
6/23/2021 14:30,694,12.83,99.2831,NAN,0,0,-157,15.9,259
6/23/2021 14:40,695,12.84,99.27763,NAN,0,0,-158,15.9,262
6/23/2021 14:50,696,12.83,99.28422,NAN,0,0,-156,15.9,258
6/23/2021 15:00,697,12.83,99.28342,NAN,0,0,-156,15.9,262
6/23/2021 15:10,698,12.83,99.2726,NAN,0,0,-156,15.9,261
6/23/2021 15:20,699,12.86,99.27478,NAN,0,0,-156,15.9,260
6/23/2021 15:30,700,12.84,99.27489,NAN,0,0,-155,15.9,258
6/23/2021 15:40,701,12.81,99.26953,NAN,0,0,-156,15.9,257
6/23/2021 15:50,702,12.83,99.27187,NAN,0,0,-155,15.9,257
6/23/2021 16:00,703,12.84,99.26702,NAN,0,0,-155,15.9,262
6/23/2021 16:10,704,12.83,99.25647,NAN,0,0,-156,15.9,262
6/23/2021 16:20,705,12.81,99.24756,NAN,0,0,-155,15.9,264
6/23/2021 16:30,706,12.8,99.24931,NAN,0,0,-155,15.9,262
6/23/2021 16:40,707,12.79,99.2393,NAN,0,0,-156,15.9,259
6/23/2021 16:50,708,12.79,99.24729,NAN,0,0,-155,15.9,261
