TOA5,DU_M1_Wired,CR800,43803,CR800.Std.32.02,CPU:CR800_DUM1_CELL.CR8,10532,DUM1_Sample,,,,,
TIMESTAMP,RECORD,BattV,Temp_C(1),Temp_C(2),AirTC,RH,WindSpd,WindDir,Rain_in_Tot,SlrW,SlrMJ_Tot,ST05
TS,RN,Volts,Deg C,Deg C,Deg C,%,meters/second,degrees,inch,W/m^2,MJ/m^2,Deg C
,,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Tot,Smp,Tot,Smp
4/21/2021 10:30,11663,13.17,NAN,NAN,21.57,46.04,2.15,6.246,0,891,0.5246922,16.39
4/21/2021 10:40,11664,13.18,NAN,NAN,21.8,40.46,1.4,116.1,0,864,0.5421976,16.57
4/21/2021 10:50,11665,13.18,NAN,NAN,21.99,40.78,0.5,61.22,0,1095,0.5000968,16.75
4/21/2021 11:00,11666,13.18,NAN,NAN,21.52,41.21,2.3,46.21,0,296.6,0.3429061,16.94
4/21/2021 11:10,11667,13.18,NAN,NAN,20.72,43.38,1.25,341.5,0,863,0.2753377,17.12
4/21/2021 11:20,11668,13.19,NAN,NAN,21.79,42.96,2,67.89,0,717.3,0.5031248,17.24
4/21/2021 11:30,11669,13.19,NAN,NAN,21.7,43.43,2.3,40.42,0,245,0.3637826,17.36
4/21/2021 11:40,11670,13.2,NAN,NAN,21.21,37.92,2.9,26.1,0,326.5,0.3365214,17.5
4/21/2021 11:50,11671,13.2,NAN,NAN,21.02,38.39,2.6,95.4,0,1176,0.3050861,17.61
4/21/2021 12:00,11672,13.2,NAN,NAN,21.08,40.64,1.7,77.51,0,320.8,0.3639784,17.72
4/21/2021 12:10,11673,13.2,NAN,NAN,19.41,45.43,5.75,81.7,0,295.3,0.2219913,17.81
4/21/2021 12:20,11674,13.22,NAN,NAN,19.59,47.04,3.5,11.52,0,1124,0.3471576,17.87
4/21/2021 12:30,11675,13.21,NAN,NAN,19.81,45.06,4.7,91.1,0,467.6,0.5033804,17.92
4/21/2021 12:40,11676,13.22,NAN,NAN,19.91,49.13,2.15,63.96,0,1156,0.5551929,17.99
4/21/2021 12:50,11677,13.24,NAN,NAN,19.32,44.5,3.35,57.48,0,914,0.572384,18.08
4/21/2021 13:00,11678,13.23,NAN,NAN,18.92,42.31,5,75.76,0,943,0.5797129,18.18
4/21/2021 13:10,11679,13.25,NAN,NAN,19.05,43.73,2.15,102,0,918,0.555638,18.32
4/21/2021 13:20,11680,13.22,NAN,NAN,18.62,44.35,2.15,62.39,0,909,0.5499687,18.44
4/21/2021 13:30,11681,13.27,NAN,NAN,18.26,44.11,6.5,49.14,0,897,0.5422364,18.57
4/21/2021 13:40,11682,13.28,NAN,NAN,18.36,35.87,5.6,40.85,0,899,0.5398738,18.72
4/21/2021 13:50,11683,13.29,NAN,NAN,18.28,35.86,4.55,67,0,917,0.5463253,18.85
4/21/2021 14:00,11684,13.29,NAN,NAN,18.11,40.26,2,58.71,0,809,0.5145603,18.96
4/21/2021 14:10,11685,13.31,NAN,NAN,18.26,29.87,2.6,50.61,0,873,0.5185386,19.08
4/21/2021 14:20,11686,13.31,NAN,NAN,18.55,33.99,3.35,68.33,0,818,0.5050898,19.16
4/21/2021 14:30,11687,13.31,NAN,NAN,18.44,34.73,2.15,275.9,0,793.6,0.4834392,19.25
4/21/2021 14:40,11688,13.3,NAN,NAN,18.02,35.25,3.35,84.2,0,772.2,0.468372,19.33
4/21/2021 14:50,11689,13.31,NAN,NAN,17.51,30.2,3.95,31.9,0,739.4,0.4517545,19.37
4/21/2021 15:00,11690,13.32,NAN,NAN,17.9,28.38,3.2,72.18,0,712.9,0.435807,19.35
4/21/2021 15:10,11691,13.33,NAN,NAN,17.41,33.06,1.85,0.048,0,686.5,0.4191135,19.29
4/21/2021 15:20,11692,13.34,NAN,NAN,16.95,33.64,3.35,67.76,0,652,0.4025269,19.22
4/21/2021 15:30,11693,13.35,NAN,NAN,16.47,35.04,1.85,72.09,0,622.9,0.3826667,19.16
4/21/2021 15:40,11694,13.35,NAN,NAN,16.41,35.29,3.95,81.3,0,592.2,0.3647854,19.09
4/21/2021 15:50,11695,13.31,NAN,NAN,16.77,30.74,5.75,86.2,0,562.1,0.3471029,19.01
4/21/2021 16:00,11696,13.35,NAN,NAN,15.66,30.44,7.1,42.9,0,529.3,0.3264388,18.96
4/21/2021 16:10,11697,13.36,NAN,NAN,15.86,30.69,1.4,291.3,0,497.1,0.3081141,18.93
4/21/2021 16:20,11698,13.36,NAN,NAN,15.05,34.38,1.4,73.37,0,459.5,0.2868946,18.91
4/21/2021 16:30,11699,13.37,NAN,NAN,14.62,31.54,6.95,85.3,0,425.3,0.2657425,18.87
4/21/2021 16:40,11700,13.37,NAN,NAN,14.58,31.33,3.95,83.8,0,391,0.2447886,18.82
4/21/2021 16:50,11701,13.39,NAN,NAN,14.59,29.79,0.95,242.8,0,352.6,0.2235336,18.75
4/21/2021 17:00,11702,13.38,NAN,NAN,14.43,32.33,2.15,77.77,0,319.5,0.2020743,18.68
4/21/2021 17:10,11703,13.4,NAN,NAN,14.12,31.75,5.6,88.2,0,288.3,0.1822697,18.6
4/21/2021 17:20,11704,13.4,NAN,NAN,13.32,32.04,2.75,82.3,0,252.3,0.1622547,18.52
4/21/2021 17:30,11705,13.06,NAN,NAN,12.8,32.09,2.15,130.9,0,208.9,0.1393978,18.43
4/21/2021 17:40,11706,12.94,NAN,NAN,11.79,35.8,3.65,75.69,0,64.76,0.06554885,18.32
4/21/2021 17:50,11707,12.9,NAN,NAN,11.1,37.04,6.8,93.1,0,33.86,0.02886114,18.19
4/21/2021 18:00,11708,12.88,NAN,NAN,10.68,38.68,1.85,69.68,0,29.04,0.01876357,18.03
4/21/2021 18:10,11709,12.85,NAN,NAN,10.14,38.06,5.3,79.09,0,24.81,0.01602996,17.88
4/21/2021 18:20,11710,12.81,NAN,NAN,9.68,38.67,7.1,26.71,0,19.93,0.01323523,17.73
4/21/2021 18:30,11711,12.8,NAN,NAN,9.26,40.11,3.2,63.94,0,13.85,0.009995164,17.58
4/21/2021 18:40,11712,12.79,NAN,NAN,8.95,39.66,2.6,58.46,0,7.114,0.006191655,17.42
4/21/2021 18:50,11713,12.78,NAN,NAN,8.66,40.2,2.9,78.04,0,1.429,0.00256184,17.26
4/21/2021 19:00,11714,12.77,NAN,NAN,8.31,41.75,3.05,73.53,0,-3.358,-0.00066872,17.13
4/21/2021 19:10,11715,12.76,NAN,NAN,8.09,40.72,3.05,60.18,0,-3.972,-0.002076355,16.99
4/21/2021 19:20,11716,12.74,NAN,NAN,7.752,42.93,3.8,57.04,0,-4.325,-0.00261165,16.84
4/21/2021 19:30,11717,12.74,NAN,NAN,7.48,42,3.35,30.68,0,-4.08,-0.00254051,16.69
4/21/2021 19:40,11718,12.73,NAN,NAN,7.167,41.15,3.05,45.59,0,-3.999,-0.002525755,16.56
4/21/2021 19:50,11719,12.72,NAN,NAN,6.885,42.7,3.5,99.8,0,-4.619,-0.002651985,16.42
4/21/2021 20:00,11720,12.71,NAN,NAN,6.592,43.1,2.3,33.99,0,-4.508,-0.002596935,16.29
4/21/2021 20:10,11721,12.71,NAN,NAN,6.43,42.96,1.85,80.8,0,-4.128,-0.002558875,16.16
4/21/2021 20:20,11722,12.7,NAN,NAN,6.37,43.29,3.2,66.29,0,-4.736,-0.002478595,16.04
4/21/2021 20:30,11723,12.7,NAN,NAN,5.986,44.71,0.95,88,0,-4.433,-0.002669965,15.91
4/21/2021 20:40,11724,12.68,NAN,NAN,5.814,46,0,116.1,0,-4.868,-0.00266162,15.79
4/21/2021 20:50,11725,12.67,NAN,NAN,5.866,44.3,4.1,51.58,0,-4.604,-0.002518145,15.68
4/21/2021 21:00,11726,12.68,NAN,NAN,5.664,44.77,5.15,79.08,0,-4.251,-0.00260625,15.57
4/21/2021 21:10,11727,12.65,NAN,NAN,5.643,43.26,2.75,68.37,0,-4.367,-0.002550105,15.48
4/21/2021 21:20,11728,12.66,NAN,NAN,5.31,43.13,3.95,55.1,0,-4.271,-0.00268515,15.37
4/21/2021 21:30,11729,12.66,NAN,NAN,5.238,43.76,2.75,69.79,0,-3.894,-0.002612045,15.25
4/21/2021 21:40,11730,12.65,NAN,NAN,4.937,43.82,1.85,40.22,0,-4.113,-0.002703955,15.16
4/21/2021 21:50,11731,12.65,NAN,NAN,4.805,43.93,1.4,59.9,0,-4.703,-0.002669925,15.08
4/21/2021 22:00,11732,12.63,NAN,NAN,4.562,45.91,0.95,52.66,0,-4.978,-0.002728915,14.99
4/21/2021 22:10,11733,12.59,NAN,NAN,3.876,48.59,1.25,97.4,0,-10.06,-0.004642474,14.89
4/21/2021 22:20,11734,12.59,NAN,NAN,3.744,50.67,1.7,51.21,0,-10.03,-0.00406246,14.82
4/21/2021 22:30,11735,12.58,NAN,NAN,3.522,50.46,0,69.46,0,-9.49,-0.004767665,14.72
4/21/2021 22:40,11736,12.59,NAN,NAN,3.412,49.61,1.25,46.19,0,-7.042,-0.006111715,14.64
4/21/2021 22:50,11737,12.56,NAN,NAN,3.179,53.2,2.45,80.1,0,-10.29,-0.00491451,14.56
4/21/2021 23:00,11738,12.52,NAN,NAN,2.703,56.49,1.1,53.44,0,-10.34,-0.00617463,14.48
4/21/2021 23:10,11739,12.52,NAN,NAN,2.43,57.34,0,87.9,0,-10.62,-0.006161484,14.41
4/21/2021 23:20,11740,12.55,NAN,NAN,2.43,57.57,0.65,79.79,0,-10.41,-0.0061117,14.31
4/21/2021 23:30,11741,12.55,NAN,NAN,2.228,57.92,0,22.92,0,-10.82,-0.00629439,14.24
4/21/2021 23:40,11742,12.53,NAN,NAN,1.925,61.56,0,69.23,0,-10.54,-0.006149394,14.17
4/21/2021 23:50,11743,12.53,NAN,NAN,1.824,62.87,0.65,56.97,0,-10.12,-0.006172005,14.07
4/22/2021 0:00,11744,12.5,NAN,NAN,1.966,59.77,0,55.64,0,-9.97,-0.00601573,13.99
4/22/2021 0:10,11745,12.52,NAN,NAN,1.966,60,0,35,0,-10.14,-0.006154685,13.91
4/22/2021 0:20,11746,12.51,NAN,NAN,1.925,61.48,0,299.3,0,-10.31,-0.006013419,13.81
4/22/2021 0:30,11747,12.5,NAN,NAN,1.662,61.49,0,271.5,0,-9.44,-0.006122285,13.74
4/22/2021 0:40,11748,12.5,NAN,NAN,1.52,63.98,1.1,248.8,0,-9.14,-0.005886314,13.66
4/22/2021 0:50,11749,12.48,NAN,NAN,1.42,64.74,0,248.2,0,-9.96,-0.005910685,13.58
4/22/2021 1:00,11750,12.48,NAN,NAN,0.914,67.93,0,248.2,0,-9.89,-0.00618673,13.5
4/22/2021 1:10,11751,12.47,NAN,NAN,0.53,72.87,0,231.7,0,-10.54,-0.005938135,13.42
4/22/2021 1:20,11752,12.46,NAN,NAN,1.47,61.42,1.25,27.82,0,-9.54,-0.005473075,13.34
4/22/2021 1:30,11753,12.46,NAN,NAN,2.612,55.98,1.55,58.59,0,-9.85,-0.005396789,13.27
4/22/2021 1:40,11754,12.45,NAN,NAN,1.986,59.54,2,79.38,0,-9.84,-0.00612819,13.2
4/22/2021 1:50,11755,12.44,NAN,NAN,1.662,60.92,1.55,75.29,0,-9.86,-0.006085295,13.12
4/22/2021 2:00,11756,12.45,NAN,NAN,1.207,64.63,0,179.3,0,-10.18,-0.00624882,13.08
4/22/2021 2:10,11757,12.44,NAN,NAN,0.914,66.02,0.65,230.7,0,-9.41,-0.005954635,13.01
4/22/2021 2:20,11758,12.44,NAN,NAN,0.61,70.37,0,199.7,0,-10.18,-0.005797005,12.93
4/22/2021 2:30,11759,12.44,NAN,NAN,0.852,65.31,0.95,296.4,0,-8.94,-0.00570029,12.88
4/22/2021 2:40,11760,12.43,NAN,NAN,0.964,64.35,0.95,335.2,0,-8.83,-0.005867539,12.82
4/22/2021 2:50,11761,12.43,NAN,NAN,0.852,68.88,0,44.71,0,-10.24,-0.005884635,12.75
4/22/2021 3:00,11762,12.42,NAN,NAN,0.732,68.58,1.4,70.99,0,-9.68,-0.005973465,12.68
4/22/2021 3:10,11763,12.41,NAN,NAN,0.832,68.96,0.8,2.711,0,-9.54,-0.005934489,12.62
4/22/2021 3:20,11764,12.41,NAN,NAN,0.67,70.92,0,12.27,0,-9.62,-0.005900165,12.56
4/22/2021 3:30,11765,12.4,NAN,NAN,0.337,74.18,0,52.28,0,-10.42,-0.005966265,12.51
4/22/2021 3:40,11766,12.41,NAN,NAN,0.448,67.54,0,20.17,0,-9.44,-0.005848455,12.45
4/22/2021 3:50,11767,12.4,NAN,NAN,0.388,69.07,0,255.9,0,-9.16,-0.005742515,12.39
4/22/2021 4:00,11768,12.4,NAN,NAN,0.337,73.78,0,0.975,0,-10.04,-0.00574824,12.33
4/22/2021 4:10,11769,12.37,NAN,NAN,-0.108,72.53,0,98.4,0,-9.62,-0.00597153,12.26
4/22/2021 4:20,11770,12.38,NAN,NAN,-0.057,72.7,0.8,75.73,0,-9.09,-0.005699855,12.21
4/22/2021 4:30,11771,12.38,NAN,NAN,-0.016,73.38,0,328.5,0,-9.6,-0.005679075,12.15
4/22/2021 4:40,11772,12.4,NAN,NAN,-0.118,76.13,0,248.4,0,-9.68,-0.005769569,12.09
4/22/2021 4:50,11773,12.37,NAN,NAN,-0.34,78.01,0,287,0,-9.65,-0.005761625,12.05
4/22/2021 5:00,11774,12.37,NAN,NAN,-0.735,79.08,0.35,65.64,0,-9.47,-0.00574736,11.98
4/22/2021 5:10,11775,12.38,NAN,NAN,-1.11,81.7,0,72.68,0,-8.74,-0.00558634,11.92
4/22/2021 5:20,11776,12.37,NAN,NAN,-0.886,77.73,0,83.5,0,-8.17,-0.005221465,11.86
4/22/2021 5:30,11777,12.36,NAN,NAN,-0.766,78.52,0.8,84.7,0,-4.975,-0.00407973,11.81
4/22/2021 5:40,11778,12.38,NAN,NAN,-0.28,75.81,0,71.07,0,1.839,-0.001092245,11.74
4/22/2021 5:50,11779,12.4,NAN,NAN,-0.198,76.38,0,57.84,0,11.84,0.004120825,11.7
4/22/2021 6:00,11780,12.42,NAN,NAN,0.489,71.05,0.8,73.73,0,44.25,0.0201677,11.65
4/22/2021 6:10,11781,12.46,NAN,NAN,0.742,72.43,0.8,58.13,0,95.5,0.03480332,11.6
4/22/2021 6:20,11782,12.62,NAN,NAN,2.046,67.4,0,78.01,0,110.7,0.06332693,11.56
4/22/2021 6:30,11783,12.72,NAN,NAN,2.37,69.75,0,65.82,0,81.2,0.06312364,11.53
4/22/2021 6:40,11784,13.03,NAN,NAN,3.927,62.19,0,102.1,0,230,0.1170521,11.5
4/22/2021 6:50,11785,13.39,NAN,NAN,5.118,58.88,0,262.4,0,211.7,0.1215343,11.48
4/22/2021 7:00,11786,13.71,NAN,NAN,5.734,58.04,0.35,53.25,0,277.1,0.145251,11.46
4/22/2021 7:10,11787,13.62,NAN,NAN,5.502,55.96,1.1,320.3,0,310.8,0.1755086,11.46
4/22/2021 7:20,11788,13.6,NAN,NAN,5.604,51.74,0.95,251,0,345.7,0.1976265,11.46
4/22/2021 7:30,11789,13.56,NAN,NAN,5.845,51.62,0,347.5,0,384.5,0.2193886,11.46
4/22/2021 7:40,11790,13.54,NAN,NAN,6.35,48.96,0,60.34,0,420.1,0.2423884,11.49
4/22/2021 7:50,11791,13.5,NAN,NAN,6.35,49.77,0,75.07,0,453.3,0.2373371,11.52
4/22/2021 8:00,11792,13.49,NAN,NAN,6.895,48.28,1.1,67.47,0,243.9,0.2298463,11.56
4/22/2021 8:10,11793,13.5,NAN,NAN,6.926,48.61,0,274,0,356.3,0.1737911,11.59
4/22/2021 8:20,11794,13.5,NAN,NAN,7.712,49.48,2.15,37.37,0,565.7,0.2267383,11.64
4/22/2021 8:30,11795,13.46,NAN,NAN,8.55,39.02,0.8,75.73,0,589,0.3473656,11.7
4/22/2021 8:40,11796,13.43,NAN,NAN,8.57,41.59,1.25,309.4,0,628.6,0.3671747,11.76
4/22/2021 8:50,11797,13.43,NAN,NAN,9.32,38.44,0,317.9,0,656.2,0.386419,11.83
4/22/2021 9:00,11798,13.4,NAN,NAN,9.61,37.94,3.5,87.2,0,699.3,0.4071664,11.91
4/22/2021 9:10,11799,13.39,NAN,NAN,9.86,36.88,2.15,327.5,0,724,0.4290375,12.02
4/22/2021 9:20,11800,13.38,NAN,NAN,9.38,36.39,0,230.8,0,743.5,0.4420536,12.12
4/22/2021 9:30,11801,13.38,NAN,NAN,10.64,35.91,2,21.09,0,775.7,0.4572948,12.24
4/22/2021 9:40,11802,13.36,NAN,NAN,10.09,37.16,1.25,348.6,0,803,0.4721562,12.38
4/22/2021 9:50,11803,13.36,NAN,NAN,10.89,31.3,0,326.8,0,819,0.4852755,12.52
4/22/2021 10:00,11804,13.35,NAN,NAN,11.31,38.63,1.7,88.7,0,843,0.5002856,12.67
4/22/2021 10:10,11805,13.32,NAN,NAN,10.61,35.91,2.45,56.86,0,873,0.5125187,12.84
4/22/2021 10:20,11806,13.34,NAN,NAN,11.22,34.91,1.4,232.4,0,894,0.5275658,13.01
4/22/2021 10:30,11807,13.34,NAN,NAN,11.4,35.89,2.75,36.84,0,918,0.540581,13.18
4/22/2021 10:40,11808,13.35,NAN,NAN,11.25,33.24,3.2,95.6,0,898,0.5497827,13.37
4/22/2021 10:50,11809,13.33,NAN,NAN,11.93,32.24,2.45,319.2,0,952,0.5426069,13.55
4/22/2021 11:00,11810,13.34,NAN,NAN,11.63,39.48,1.85,65.06,0,895,0.568332,13.73
4/22/2021 11:10,11811,13.34,NAN,NAN,11.98,35.47,3.35,76.67,0,863,0.5244655,13.92
4/22/2021 11:20,11812,13.33,NAN,NAN,12.92,32.17,0.95,71.37,0,974,0.5758575,14.13
4/22/2021 11:30,11813,13.31,NAN,NAN,12.57,35.3,2.3,351.6,0,1019,0.5896255,14.32
4/22/2021 11:40,11814,13.32,NAN,NAN,12.4,34.32,2,61.83,0,891,0.5250596,14.52
4/22/2021 11:50,11815,13.32,NAN,NAN,13.18,29.31,0.35,159.3,0,562,0.5887252,14.72
4/22/2021 12:00,11816,13.32,NAN,NAN,13.18,36.97,1.55,172.9,0,1078,0.6002764,14.93
4/22/2021 12:10,11817,13.32,NAN,NAN,13.29,30.11,0.65,235.7,0,1099,0.5474132,15.13
4/22/2021 12:20,11818,13.31,NAN,NAN,13.17,37.07,1.25,33.32,0,1081,0.5552329,15.34
4/22/2021 12:30,11819,13.3,NAN,NAN,13.73,34.64,1.55,248.1,0,1045,0.5596873,15.54
4/22/2021 12:40,11820,13.31,NAN,NAN,14.5,34.39,1.55,23.18,0,982,0.603695,15.74
4/22/2021 12:50,11821,13.29,NAN,NAN,14.71,30.76,2.9,271.5,0,992,0.5898162,15.95
4/22/2021 13:00,11822,13.3,NAN,NAN,14.99,33.13,4.25,54.06,0,970,0.5883819,16.15
4/22/2021 13:10,11823,13.3,NAN,NAN,15.18,28.72,1.85,154,0,955,0.5764362,16.35
4/22/2021 13:20,11824,13.29,NAN,NAN,14.92,30.51,2.15,91,0,212.7,0.5251111,16.55
4/22/2021 13:30,11825,13.31,NAN,NAN,14.23,28.68,2.3,235.9,0,935,0.4376054,16.75
4/22/2021 13:40,11826,13.31,NAN,NAN,15.21,26.57,1.1,76.27,0,945,0.5562677,16.9
4/22/2021 13:50,11827,13.3,NAN,NAN,15.19,26.3,1.7,85,0,917,0.5574914,17.05
4/22/2021 14:00,11828,13.31,NAN,NAN,15.08,27.35,1.55,105.4,0,827,0.542901,17.19
4/22/2021 14:10,11829,13.31,NAN,NAN,15.79,30.12,2.75,16.6,0,911,0.5547921,17.34
4/22/2021 14:20,11830,13.31,NAN,NAN,16.04,27.06,1.7,286.8,0,872,0.5336875,17.48
4/22/2021 14:30,11831,13.3,NAN,NAN,15.38,28.37,1.85,241.3,0,804,0.4967874,17.62
4/22/2021 14:40,11832,13.32,NAN,NAN,15.54,34.1,0.35,176.6,0,777.1,0.4739164,17.75
4/22/2021 14:50,11833,13.32,NAN,NAN,16.38,30.7,2.75,108.9,0,763.7,0.4618986,17.81
4/22/2021 15:00,11834,13.33,NAN,NAN,15.6,27.46,0.65,344.6,0,739,0.4081621,17.83
4/22/2021 15:10,11835,13.35,NAN,NAN,15.69,26.6,2.6,121,0,739.7,0.4095141,17.8
4/22/2021 15:20,11836,13.34,NAN,NAN,16.11,26.24,2,90.6,0,660.2,0.3705214,17.76
4/22/2021 15:30,11837,13.35,NAN,NAN,16.52,27.6,1.7,101.2,0,638.1,0.3899814,17.74
4/22/2021 15:40,11838,13.34,NAN,NAN,17.28,27.66,1.25,351.6,0,599.7,0.3700453,17.7
4/22/2021 15:50,11839,13.33,NAN,NAN,17.21,24.61,0.95,349.2,0,560.4,0.3465829,17.67
4/22/2021 16:00,11840,13.32,NAN,NAN,16.62,24.77,2.75,145.8,0,531.6,0.327026,17.67
4/22/2021 16:10,11841,13.33,NAN,NAN,16.5,24.79,1.1,77.89,0,494.8,0.3066193,17.69
4/22/2021 16:20,11842,13.33,NAN,NAN,16.94,24.89,1.7,98.8,0,455.6,0.2864075,17.71
4/22/2021 16:30,11843,13.33,NAN,NAN,16.93,26.16,2.15,52.82,0,425.8,0.2644945,17.72
4/22/2021 16:40,11844,13.32,NAN,NAN,16.98,25.97,0.95,102.5,0,387.7,0.2434908,17.73
4/22/2021 16:50,11845,13.33,NAN,NAN,17.09,25.24,3.05,40.99,0,354.7,0.2222718,17.71
4/22/2021 17:00,11846,13.33,NAN,NAN,16.48,23.78,2.6,55.15,0,319.2,0.2019118,17.68
4/22/2021 17:10,11847,13.33,NAN,NAN,16.3,24.34,1.7,70.39,0,286,0.1817102,17.65
4/22/2021 17:20,11848,13.35,NAN,NAN,16.34,23.91,1.4,350.2,0,251.9,0.1612044,17.58
4/22/2021 17:30,11849,13.14,NAN,NAN,15.88,26.82,0.65,104.4,0,216.1,0.1397721,17.52
4/22/2021 17:40,11850,12.94,NAN,NAN,14.81,29.09,0.8,30.4,0,91.7,0.0745235,17.45
4/22/2021 17:50,11851,12.92,NAN,NAN,14.27,31.01,1.4,68.31,0,35.84,0.03037282,17.36
4/22/2021 18:00,11852,12.9,NAN,NAN,13.69,29.98,0,75.06,0,29.68,0.01932675,17.26
4/22/2021 18:10,11853,12.88,NAN,NAN,13.06,32.37,0.8,60.19,0,24.1,0.01619376,17.15
4/22/2021 18:20,11854,12.85,NAN,NAN,12.62,33.3,1.25,64.83,0,19.14,0.01187806,17.02
4/22/2021 18:30,11855,12.83,NAN,NAN,12.42,35.42,0.8,76.4,0,14.25,0.01057708,16.9
4/22/2021 18:40,11856,12.83,NAN,NAN,11.87,36.32,0,70.41,0,6.913,0.006365875,16.76
4/22/2021 18:50,11857,12.82,NAN,NAN,11.01,38.4,0,76.79,0,1.102,0.002339345,16.64
4/22/2021 19:00,11858,12.81,NAN,NAN,10.32,40.26,0,336.7,0,-3.007,-0.000754015,16.52
4/22/2021 19:10,11859,12.76,NAN,NAN,9.52,45.06,0,336.9,0,-3.586,-0.002406745,16.37
4/22/2021 19:20,11860,12.78,NAN,NAN,9.27,41.05,0,51.33,0,-1.791,-0.00235757,16.25
4/22/2021 19:30,11861,12.78,NAN,NAN,8.61,48.38,0,51.62,0,-3.984,-0.00252954,16.12
4/22/2021 19:40,11862,12.77,NAN,NAN,8.32,48.31,0,18.63,0,-4.466,-0.00246723,15.98
4/22/2021 19:50,11863,12.76,NAN,NAN,8.57,44.97,0,58.47,0,-3.034,-0.00201892,15.85
4/22/2021 20:00,11864,12.74,NAN,NAN,8.5,47.63,0,61.32,0,-4.17,-0.00219117,15.73
4/22/2021 20:10,11865,12.75,NAN,NAN,8.05,47.03,0,61.04,0,-3.553,-0.0023058,15.59
4/22/2021 20:20,11866,12.74,NAN,NAN,7.742,51.29,0,61.04,0,-3.595,-0.00226538,15.47
4/22/2021 20:30,11867,12.7,NAN,NAN,7.38,50.58,0,61.13,0,-4.257,-0.002366815,15.34
4/22/2021 20:40,11868,12.72,NAN,NAN,7.147,54.67,0,61.13,0,-3.834,-0.00251383,15.22
4/22/2021 20:50,11869,12.72,NAN,NAN,6.753,51.09,0,61.13,0,-3.34,-0.00206666,15.11
4/22/2021 21:00,11870,12.72,NAN,NAN,6.875,54.13,0,61.04,0,-4.128,-0.002230015,15
4/22/2021 21:10,11871,12.69,NAN,NAN,6.602,59.67,0,61.04,0,-2.543,-0.002338395,14.88
4/22/2021 21:20,11872,12.7,NAN,NAN,6.512,56.79,0,329.9,0,-3.547,-0.00192811,14.79
4/22/2021 21:30,11873,12.7,NAN,NAN,6.248,60.86,0,31.76,0,-3.001,-0.002234835,14.67
4/22/2021 21:40,11874,12.69,NAN,NAN,5.824,63.66,0,60.48,0,-4.385,-0.00233238,14.57
4/22/2021 21:50,11875,12.69,NAN,NAN,5.684,60.65,0,59.52,0,-3.382,-0.0021662,14.47
4/22/2021 22:00,11876,12.69,NAN,NAN,5.491,66.36,0,59.74,0,-4.113,-0.00229486,14.38
4/22/2021 22:10,11877,12.66,NAN,NAN,5.33,68.71,0,59.71,0,-4.194,-0.002419265,14.28
4/22/2021 22:20,11878,12.65,NAN,NAN,5.057,72.35,0,40.98,0,-4.502,-0.003266275,14.18
4/22/2021 22:30,11879,12.66,NAN,NAN,4.633,75.56,0,37.27,0,-4.418,-0.003527405,14.09
4/22/2021 22:40,11880,12.62,NAN,NAN,5.3,78.4,0,25.58,0,-8.62,-0.00469652,14.02
4/22/2021 22:50,11881,12.65,NAN,NAN,4.633,75.89,0,35.56,0,-4.808,-0.0037325,13.93
4/22/2021 23:00,11882,12.63,NAN,NAN,4.228,77.44,0,43.1,0,-5.485,-0.004830529,13.85
4/22/2021 23:10,11883,12.6,NAN,NAN,4.29,75.03,0,46.02,0,-8.69,-0.00296146,13.75
4/22/2021 23:20,11884,12.61,NAN,NAN,4.18,78.18,0,49.06,0,-8.8,-0.005526075,13.68
4/22/2021 23:30,11885,12.58,NAN,NAN,4.3,82.5,0,49.11,0,-9.08,-0.004226275,13.61
4/22/2021 23:40,11886,12.6,NAN,NAN,4.047,79.36,0,48.59,0,-4.916,-0.004791405,13.51
4/22/2021 23:50,11887,12.56,NAN,NAN,3.825,80.6,0,48.59,0,-9.26,-0.00530966,13.45
4/23/2021 0:00,11888,12.57,NAN,NAN,3.714,79.57,0,50.88,0,-8.73,-0.00439037,13.37
4/23/2021 0:10,11889,12.58,NAN,NAN,3.694,75.93,0,50.88,0,-8.6,-0.003427635,13.3
4/23/2021 0:20,11890,12.56,NAN,NAN,3.35,77.73,0,50.88,0,-4.31,-0.00434265,13.23
4/23/2021 0:30,11891,12.51,NAN,NAN,3.299,78.97,0,50.88,0,-9.17,-0.00509605,13.16
4/23/2021 0:40,11892,12.55,NAN,NAN,3.412,79.77,0,50.88,0,-8.89,-0.004174029,13.09
4/23/2021 0:50,11893,12.53,NAN,NAN,3.26,83.3,0,50.88,0,-9.19,-0.005488455,13.02
4/23/2021 1:00,11894,12.52,NAN,NAN,3.088,85.6,0,66.67,0,-9.41,-0.005590145,12.95
4/23/2021 1:10,11895,12.51,NAN,NAN,3.017,84,0,66.74,0,-9.62,-0.00566894,12.88
4/23/2021 1:20,11896,12.51,NAN,NAN,2.886,84.7,0,66.29,0,-9.54,-0.005696109,12.82
4/23/2021 1:30,11897,12.46,NAN,NAN,2.572,86.1,0,53.26,0,-9.68,-0.005716915,12.76
4/23/2021 1:40,11898,12.48,NAN,NAN,2.228,87.2,0,53.26,0,-9.42,-0.005743194,12.7
4/23/2021 1:50,11899,12.46,NAN,NAN,1.854,88.8,0.5,53.26,0,-9.41,-0.005658415,12.64
4/23/2021 2:00,11900,12.46,NAN,NAN,1.744,91.4,1.1,33.67,0,-8.87,-0.00554466,12.57
